#uuid,ord_in_thread,author,published,title,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
aa109e93bd5c22832ff2f4bb03be78f38aea9f7c,0,Pakalert,2016-11-03T09:24:00.000+02:00,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 4,english,2016-11-04T10:58:26.098+02:00,pakalertpress.com,US,,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 4,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478234716_hqdefault.jpg,0,1,0,0,0,bs
6babbef1b61d909e9f6a170cfcdf725d618ba175,0,Pakalert,2016-11-03T00:03:00.000+02:00,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 1,english,2016-11-04T10:58:31.165+02:00,pakalertpress.com,US,,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 1,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478201763_hqdefault.jpg,0,1,0,0,0,bs
bf8e9a4f185a5e3a79ce07663e9ac20f6f0f8a88,0,Pakalert,2016-11-02T23:35:00.000+02:00,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 4,english,2016-11-04T10:58:35.235+02:00,pakalertpress.com,US,,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 4,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478220067_hqdefault.jpg,0,1,0,0,0,bs
ee3f5557c47c34a8c607966307af3a0f6d8183a7,0,Pakalert,2016-11-02T21:59:00.000+02:00,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 2,english,2016-11-04T10:58:36.842+02:00,pakalertpress.com,US,,UNAIRED Documentary Illuminati Child Abduction Rings Exposed PT 2,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478183478_hqdefault.jpg,0,1,0,0,0,bs
29da275e138eb326d3656406ac8836a7ed731898,0,Pakalert,2016-11-02T21:30:00.000+02:00,Illuminati Mind Control documentary 2016,english,2016-11-04T10:58:41.128+02:00,pakalertpress.com,US,,Illuminati Mind Control documentary 2016,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478176142_maxresdefault.jpg,0,1,0,0,0,bs
c2c2b3ff67a39f0d42d6eb66bb6e57aa672a1148,0,Pakalert,2016-11-02T11:09:00.000+02:00,HISTORY OF ILLUMINATI Full Documentary HD,english,2016-11-04T10:58:42.262+02:00,pakalertpress.com,US,,HISTORY OF ILLUMINATI Full Documentary HD,0,,0,1,0,0,0,bs
28315b8e1e5192cd07efc9082aa353b2b090db2f,0,Pakalert,2016-11-01T19:26:00.000+02:00,World War 3 Alert Russia Prepares For Nuclear War,english,2016-11-04T10:58:46.983+02:00,pakalertpress.com,US,,World War 3 Alert Russia Prepares For Nuclear War,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478182802_hqdefault.jpg,0,1,0,0,0,bs
32471b480a86ea9e8e5664adda6ba04cd9f98eae,0,Pakalert,2016-11-01T17:42:00.000+02:00,World War 3 between America vs China Full Documentary-F.INNOVATIONS,english,2016-11-04T10:58:53.703+02:00,pakalertpress.com,US,,World War 3 between America vs China Full Documentary-F.INNOVATIONS,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478186467_hqdefault.jpg,0,1,0,0,0,bs
d4bea17f0d6c1b3be0a02f80e0a5b37bd77b82c5,0,Pakalert,2016-11-04T00:51:00.000+02:00,The Scary TRUTH About World War 3 (2017 illuminati plan & predictions   Russia Or Islam),english,2016-11-05T10:45:56.930+02:00,pakalertpress.com,US,,The Scary TRUTH About World War 3 (2017 illuminati plan & predictions   Russia Or Islam),0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478270642_hqdefault.jpg,0,1,0,0,0,bs
8a356c11e7abe9e0b8128af367bacc4f086c7045,0,Pakalert,2016-11-03T15:27:00.000+02:00,Russia And North Korea will destroy USA in World War 3,english,2016-11-05T10:45:57.665+02:00,pakalertpress.com,US,,Russia And North Korea will destroy USA in World War 3,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478321882_hqdefault.jpg,0,1,0,0,0,bs
912ee945752f3cd3e85971234a3a03e1bb32946e,0,Pakalert,2016-11-03T02:33:00.000+02:00,World War 3 Alert The United States Gets Ready for Nuclear War,english,2016-11-05T10:46:03.972+02:00,pakalertpress.com,US,,World War 3 Alert The United States Gets Ready for Nuclear War,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478259669_hqdefault.jpg,0,1,0,0,0,bs
9ad4c350857f3bc18d5e6b89a424f99ce9374586,0,Pakalert,2016-11-02T22:45:00.000+02:00,The Arrivals Bosanski Prijevod 36-theStoryOfJesus,english,2016-11-05T10:46:09.863+02:00,pakalertpress.com,US,,The Arrivals Bosanski Prijevod 36-theStoryOfJesus,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478311561_hqdefault.jpg,0,1,0,0,0,bs
73e64e2971314f0314c2fef57be27783c49ac9fb,0,Pakalert,2016-11-02T22:44:00.000+02:00,The Arrivals Bosanski Prijevod 35-theTempleOfSolomon,english,2016-11-05T10:46:10.705+02:00,pakalertpress.com,US,,The Arrivals Bosanski Prijevod 35-theTempleOfSolomon,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478282286_hqdefault.jpg,0,1,0,0,0,bs
738d46856ce44bb0b68bf737acb8a44ba2e4463f,0,Pakalert,2016-11-02T22:32:00.000+02:00,The Arrivals Bosanski Prijevod 24-freedomUnplugged,english,2016-11-05T10:46:13.558+02:00,pakalertpress.com,US,,The Arrivals Bosanski Prijevod 24-freedomUnplugged,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478289604_hqdefault.jpg,0,1,0,0,0,bs
890eb2e6fee870935fa3a4c90d7a4ae39320d5bf,0,Pakalert,2016-11-02T22:29:00.000+02:00,The Arrivals Bosanski Prijevod 15-hollywoodAndThePromisedLand,english,2016-11-05T10:46:24.743+02:00,pakalertpress.com,US,,The Arrivals Bosanski Prijevod 15-hollywoodAndThePromisedLand,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478296922_hqdefault.jpg,0,1,0,0,0,bs
430340f2f3100915b67b0aa4498abf0b29c8ca8d,0,Pakalert,2016-11-02T22:28:00.000+02:00,The Arrivals Bosanski Prijevod 13-ladyInRed,english,2016-11-05T10:46:25.243+02:00,pakalertpress.com,US,,The Arrivals Bosanski Prijevod 13-ladyInRed,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478318894_hqdefault.jpg,0,1,0,0,0,bs
528b9564fdebc0630339cf824ad18d9bbb08929e,0,Pakalert,2016-11-02T22:01:00.000+02:00,The Arrivals Bosanski Prijevod 09-hashemsfilms,english,2016-11-05T10:46:25.712+02:00,pakalertpress.com,US,,The Arrivals Bosanski Prijevod 09-hashemsfilms,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478326205_hqdefault.jpg,0,1,0,0,0,bs
8bbabae844472c8a667ca5dff34dca6ef22b23a6,0,Pakalert,2016-11-05T15:58:00.000+02:00,World war 3 Update & Death of Petrodollar,english,2016-11-06T10:38:56.705+02:00,pakalertpress.com,US,,World war 3 Update & Death of Petrodollar,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478409728_hqdefault.jpg,0,1,0,0,0,bs
4be7fb1c429057c99d736b2108e5e4558481006b,0,Pakalert,2016-11-04T17:05:00.000+02:00,World War 3 Balance   Britain The Latest NATO Nation To Bolster Baltic States Against Russian Threat,english,2016-11-06T10:38:56.764+02:00,pakalertpress.com,US,,World War 3 Balance   Britain The Latest NATO Nation To Bolster Baltic States Against Russian Threat,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478406063_maxresdefault.jpg,0,1,0,0,0,bs
7baacc0d3938077e09f8af79eea0d8ab96e8b471,0,Pakalert,2016-11-03T23:15:00.000+02:00,World War 3 Alert U S Navy s new $20 billion WEAPON will dominate the South China Sea,english,2016-11-06T10:38:57.519+02:00,pakalertpress.com,US,,World War 3 Alert U S Navy s new $20 billion WEAPON will dominate the South China Sea,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478398752_hqdefault.jpg,0,1,0,0,0,bs
3ef2dc9e5392532874e4ed879f050b396ae6668c,0,Pakalert,2016-11-04T15:00:00.000+02:00,NATIONAL GEOGRAPHIC   The ARMAGEDDON (Documentary Film),english,2016-11-06T10:47:17.989+02:00,pakalertpress.com,US,,NATIONAL GEOGRAPHIC   The ARMAGEDDON (Documentary Film),0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478351824_maxresdefault.jpg,0,1,0,0,0,bs
7d3862a500b597a5189ec675a64d1312154b7cba,0,Pakalert,2016-11-03T04:52:00.000+02:00,"The Illuminati   Part 9   Symbols, Celebrities & Subliminal Messages (Final Segment)",english,2016-11-06T10:49:54.928+02:00,pakalertpress.com,US,,"The Illuminati   Part 9   Symbols, Celebrities & Subliminal Messages (Final Segment)",0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478417702_hqdefault.jpg,0,1,0,0,0,bs
7d36e0e94a017d856102df8b75790c79dc1ed110,0,Pakalert,2016-11-03T00:10:00.000+02:00,The Illuminati   Part 6   Child Sacrifices to Ancient God Molech,english,2016-11-06T10:49:55.141+02:00,pakalertpress.com,US,,The Illuminati   Part 6   Child Sacrifices to Ancient God Molech,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478403062_hqdefault.jpg,0,1,0,0,0,bs
4c88b23965ce1cdf58c77aba4fe674f345d5d7fa,0,Pakalert,2016-11-05T10:13:00.000+02:00,Russia Preparing for Nuclear World War III with NATO USA Breaking News November 5 2016,english,2016-11-07T03:49:53.235+02:00,pakalertpress.com,US,,Russia Preparing for Nuclear World War III with NATO USA Breaking News November 5 2016,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478442663_hqdefault.jpg,0,1,0,0,0,bs
e613de593f9dbfc1fbb4bac5336011cc2f988944,0,Pakalert,2016-11-06T12:50:00.000+02:00,Putins Army is coming for World war 3 against Obama year 2016!!! New Video!!!,english,2016-11-07T06:44:44.629+02:00,pakalertpress.com,US,,Putins Army is coming for World war 3 against Obama year 2016!!! New Video!!!,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478460973_hqdefault.jpg,0,1,0,0,0,bs
ecefdc64a8e1ee37b81bebef1322cace5ba7a8d5,0,Pakalert,2016-11-06T11:00:00.000+02:00,HoI IV   World War Wednesday   Dev Clash Week 3   Part 2,english,2016-11-07T17:40:56.116+02:00,pakalertpress.com,US,,HoI IV   World War Wednesday   Dev Clash Week 3   Part 2,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478526910_maxresdefault.jpg,0,1,0,0,0,bs
98bd100d49548fb137d086d01cf249d56c123457,0,Pakalert,2016-11-06T05:27:00.000+02:00,World War 3 Escalation : Russia Answers U.S Troops In Norway With Nuclear Warships In The Baltic,english,2016-11-07T17:40:56.561+02:00,pakalertpress.com,US,,World War 3 Escalation : Russia Answers U.S Troops In Norway With Nuclear Warships In The Baltic,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478515929_maxresdefault.jpg,0,1,0,0,0,bs
08521a2d8caa1422380b14363a63002c2a04a0a6,0,Pakalert,2016-11-06T17:00:00.000+02:00,PSVITA Japan News : Moe Moe World War 3 + Chaos Child Love Chu Chu + Musou Stars,english,2016-11-08T06:15:43.341+02:00,pakalertpress.com,US,,PSVITA Japan News : Moe Moe World War 3 + Chaos Child Love Chu Chu + Musou Stars,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478552535_maxresdefault.jpg,0,1,0,0,0,bs
da28e8aab0da5019e51dc09bff66e4ebc3ea6bc2,0,Pakalert,2016-11-07T19:54:00.000+02:00,"NATO puts 300,000 troops on high alert World War 3 is coming",english,2016-11-08T08:11:15.037+02:00,pakalertpress.com,US,,"NATO puts 300,000 troops on high alert World War 3 is coming",0,,0,1,0,0,0,bs
dc4474838b8a082de01762d897399e8d6a550bef,0,Pakalert,2016-11-08T13:00:00.000+02:00,The World War 3 Conspiracy   Episode 1,english,2016-11-09T10:50:51.167+02:00,pakalertpress.com,US,,The World War 3 Conspiracy   Episode 1,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478633107_maxresdefault.jpg,0,1,0,0,0,bs
717cc9acbb06e84e0848cb43e2dfa98c1c81ff20,0,Pakalert,2016-11-08T09:10:00.000+02:00,Ram Gopal Varma Announced Nuclear Movie About World War 3 With A Budget Of Rs 340 Crs   Southfocus,english,2016-11-09T10:50:51.504+02:00,pakalertpress.com,US,,Ram Gopal Varma Announced Nuclear Movie About World War 3 With A Budget Of Rs 340 Crs   Southfocus,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478640432_maxresdefault.jpg,0,1,0,0,0,bs
cc87ef85ed8ea3ae5bc5af9c0b4d66b19be149c2,0,Pakalert,2016-11-08T04:47:00.000+02:00,WORLD WAR 3 Hillary Clinton Foundation Holocaust ISIS Saudi Weapons of Mass Destruction YEMEN,english,2016-11-09T10:50:52.491+02:00,pakalertpress.com,US,,WORLD WAR 3 Hillary Clinton Foundation Holocaust ISIS Saudi Weapons of Mass Destruction YEMEN,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478666045_maxresdefault.jpg,0,1,0,0,0,bs
2293ac3ed2d253ba22ff0974d14a4e57ae6463fd,0,Pakalert,2016-11-08T03:14:00.000+02:00,WORLD WAR 3 is Now * HILLARY Clinton Is Mushroom Cloud Waiting to Happen,english,2016-11-09T10:50:53.257+02:00,pakalertpress.com,US,,WORLD WAR 3 is Now * HILLARY Clinton Is Mushroom Cloud Waiting to Happen,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478655064_hqdefault.jpg,0,1,0,0,0,bs
030a5eeb26edb7593c9c7a727d1b54882479328c,0,Pakalert,2016-11-08T01:27:00.000+02:00,WW3 ALERT NATO vs Russia Everyone Else Loses   world war 3 start on 7/11/2016,english,2016-11-09T10:50:53.609+02:00,pakalertpress.com,US,,WW3 ALERT NATO vs Russia Everyone Else Loses   world war 3 start on 7/11/2016,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478669709_hqdefault.jpg,0,1,0,0,0,bs
57f9a3f425450fb6d6fd2cda079aaff35aee88d4,0,Pakalert,2016-11-07T19:11:00.000+02:00,"Whether Hillary Clinton Or Donald Trump, World War 3 is coming",english,2016-11-09T10:50:55.629+02:00,pakalertpress.com,US,,"Whether Hillary Clinton Or Donald Trump, World War 3 is coming",0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478581802_maxresdefault.jpg,0,1,0,0,0,bs
9e2086808f2dcf32e5c5c990865526e17defdcab,0,Pakalert,2016-11-07T17:07:00.000+02:00,World War 3? Barack Obama Could Take A Major Step Toward War With Russia,english,2016-11-09T10:51:03.977+02:00,pakalertpress.com,US,,World War 3? Barack Obama Could Take A Major Step Toward War With Russia,0,,0,1,0,0,0,bs
2fafd896c403635cfa30c9d8b39775dab7aa75c7,0,Pakalert,2016-11-07T10:46:00.000+02:00,WORLD WAR 3 HAS ALREADY STARTED   WW3 urgent update 07/11/2016,english,2016-11-09T10:51:16.226+02:00,pakalertpress.com,US,,WORLD WAR 3 HAS ALREADY STARTED   WW3 urgent update 07/11/2016,0,,0,1,0,0,0,bs
d1ad5dbcd86333775726c146c0f7ff72434d74c1,0,Pakalert,2016-11-09T17:03:00.588+02:00,Clinton s Campaign Chairman John Podesta Invited to an Occult  Spirit Cooking  Dinner by Marina Abramovi ,english,2016-11-09T17:03:00.588+02:00,pakalertpress.com,US,,Clinton s Campaign Chairman John Podesta Invited to an Occult  Spirit Cooking  Dinner by Marina Abramovi ,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/leadspiritcooking-696x604.jpg,0,1,0,0,0,bs
f40b44b58ef11b1f4bb77262c2e6991865edb2cd,0,Pakalert,2016-11-09T06:29:00.000+02:00,World War 3 Begins! Trump Elected,english,2016-11-09T17:03:02.326+02:00,pakalertpress.com,US,,World War 3 Begins! Trump Elected,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478702704_hqdefault.jpg,0,1,0,0,0,bs
09b69c5210c0b80c6f403a0cd293f851069cf1dd,0,Pakalert,2016-11-08T17:48:00.000+02:00,"WORLD WAR 3 UPDATE: NATO PUTS 300,000 TROOPS ON HIGH ALERT For Confrontation With Russia",english,2016-11-09T17:03:03.998+02:00,pakalertpress.com,US,,"WORLD WAR 3 UPDATE: NATO PUTS 300,000 TROOPS ON HIGH ALERT For Confrontation With Russia",0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478699052_hqdefault.jpg,0,1,0,0,0,bs
b7f247a7bc59cce888f33d64746e5e41f1381daf,0,Pakalert,2016-11-09T18:24:26.803+02:00,Lindsay Lohan s Strange Accent: Another Telling Sign of a Mind Control Slave,english,2016-11-09T18:24:26.803+02:00,pakalertpress.com,US,,Lindsay Lohan s Strange Accent: Another Telling Sign of a Mind Control Slave,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/leadlohanaccent-696x604.jpg,0,1,0,0,0,bs
e7b73cf6b85711919851baabbd040fce33545753,0,Pakalert,2016-11-09T06:05:00.000+02:00,[ELECTION 2016] Nostradamus Predictions 2016 for USA: World War 3 & Donald Trump Predicted!,english,2016-11-09T18:25:38.324+02:00,pakalertpress.com,US,,[ELECTION 2016] Nostradamus Predictions 2016 for USA: World War 3 & Donald Trump Predicted!,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478706369_hqdefault.jpg,0,1,0,0,0,bs
0f0038b49a3cae902927611e0501e0c44c33bcbd,0,Pakalert,2016-11-08T00:44:00.000+02:00,ALERT!!! ALERT!!! ALERT!!! World war 3 start at 7:00pm NOV 8 2016 in RUSSIA,english,2016-11-09T18:25:44.516+02:00,pakalertpress.com,US,,ALERT!!! ALERT!!! ALERT!!! World war 3 start at 7:00pm NOV 8 2016 in RUSSIA,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478688063_maxresdefault.jpg,0,1,0,0,0,bs
95515a56e0a6ff817baae3ca3f7031aaa427d5a1,0,Pakalert,2016-11-07T22:55:00.000+02:00,NATO FEARS RUSSIAN ATTACK COMING: Vladimir Putin Stage World War 3,english,2016-11-09T18:25:47.103+02:00,pakalertpress.com,US,,NATO FEARS RUSSIAN ATTACK COMING: Vladimir Putin Stage World War 3,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478684405_maxresdefault.jpg,0,1,0,0,0,bs
a8ce9d393eb0ecd479188a5a7388fa17e5a5a1fd,0,Pakalert,2016-11-07T11:43:00.000+02:00,Hundreds of rescued refugees arrive at Italian port of Catania,english,2016-11-09T18:25:48.461+02:00,pakalertpress.com,US,,Hundreds of rescued refugees arrive at Italian port of Catania,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478648343_maxresdefault.jpg,0,1,0,0,0,bs
9d233f21caf545a8e80fb57a5b0c8ce2028c9a8e,0,Pakalert,2016-11-07T10:47:00.000+02:00,Braless Jourdan Dunn flaunt their supermodel figures in racy see-through dresses,english,2016-11-09T18:25:50.446+02:00,pakalertpress.com,US,,Braless Jourdan Dunn flaunt their supermodel figures in racy see-through dresses,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478703250_maxresdefault.jpg,0,1,0,0,0,bs
5ceb8c2913f6aab38f52a1c5406c393ff6f783d5,0,Pakalert,2016-11-09T19:26:20.686+02:00,BBC s Children Show  Just a Girl  is About a Transgender Child Taking Hormone Blocking Drugs,english,2016-11-09T19:26:20.686+02:00,pakalertpress.com,US,,BBC s Children Show  Just a Girl  is About a Transgender Child Taking Hormone Blocking Drugs,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/leadjustagirl2-696x604.jpg,0,1,0,0,0,bs
44f01a97da63054642ade2f0e2647bfc23470a89,0,Pakalert,2016-11-09T20:07:42.727+02:00, Conspiracy Theorist  Max Spiers Found Dead Days After Texting His Mother to Investigate if Anything  Happened to Him ,english,2016-11-09T20:07:42.727+02:00,pakalertpress.com,US,, Conspiracy Theorist  Max Spiers Found Dead Days After Texting His Mother to Investigate if Anything  Happened to Him ,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/leadspielf-696x604.jpg,0,1,0,0,0,bs
c3193476d3a33ed8ff534513869e262f0eae3f01,0,Pakalert,2016-11-09T17:41:00.000+02:00,WORLD WAR 3   Mr.President #004   xFrozenLPx,english,2016-11-10T10:57:07.999+02:00,pakalertpress.com,US,,WORLD WAR 3   Mr.President #004   xFrozenLPx,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478728324_maxresdefault.jpg,0,1,0,0,0,bs
986bfba2d3dbb6cdc29dceac709935bf0f43e658,0,Pakalert,2016-11-09T18:17:00.000+02:00,Putins Army is coming for World war 3 against Obama year 2016!!! New Video!!! Kopya,english,2016-11-10T10:58:32.328+02:00,pakalertpress.com,US,,Putins Army is coming for World war 3 against Obama year 2016!!! New Video!!! Kopya,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478731983_hqdefault.jpg,0,1,0,0,0,bs
e134be8c8ac83d2b2dfd673a321a982f303de55c,0,Pakalert,2016-11-09T19:03:00.000+02:00,"With Trump elected, World War 3 will not happen! Putin wants to restore full relations with the USA",english,2016-11-10T21:47:33.970+02:00,pakalertpress.com,US,,"With Trump elected, World War 3 will not happen! Putin wants to restore full relations with the USA",0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478790549_maxresdefault.jpg,0,1,0,0,0,bs
386bbe6ddf5eda9f7b6a0c16de491c5119677779,0,Pakalert,2016-11-09T15:42:00.000+02:00,WORLD WAR 3 IS OVER!!,english,2016-11-10T21:47:45.162+02:00,pakalertpress.com,US,,WORLD WAR 3 IS OVER!!,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478786888_hqdefault.jpg,0,1,0,0,0,bs
e960265610c028d8e363bb027c6a9c3874763a0f,0,Pakalert,2016-11-10T18:00:00.000+02:00,Illuminati Mind Control Documentary 2016 PART 2,english,2016-11-11T07:43:42.560+02:00,pakalertpress.com,US,,Illuminati Mind Control Documentary 2016 PART 2,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478842386_maxresdefault.jpg,0,1,0,0,0,bs
75a1e2dc1ecf075b442b9c22c9ebd77e0e390dbb,0,Pakalert,2016-11-10T09:30:00.000+02:00,New world order 2016 documentary illuminati exposed obama and putin anonymous documentary,english,2016-11-11T07:43:42.594+02:00,pakalertpress.com,US,,New world order 2016 documentary illuminati exposed obama and putin anonymous documentary,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478827741_hqdefault.jpg,0,1,0,0,0,bs
dc111e443598ceca0f79fe4adabd97bd07b7b7da,0,Pakalert,2016-11-09T19:30:00.000+02:00,Anonymous World War 3 Has Begun!,english,2016-11-11T07:43:42.751+02:00,pakalertpress.com,US,,Anonymous World War 3 Has Begun!,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478812514_maxresdefault.jpg,0,1,0,0,0,bs
d6836c3a382d4de7f5818302ca8be35ce13ce309,0,Pakalert,2016-11-09T18:00:00.000+02:00,Summer Planespotting at London Heathrow- Thistle Hotel -Runway 09L Arrivals- Part 2,english,2016-11-11T07:43:43.901+02:00,pakalertpress.com,US,,Summer Planespotting at London Heathrow- Thistle Hotel -Runway 09L Arrivals- Part 2,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478809442_maxresdefault.jpg,0,1,0,0,0,bs
d618f3c3a2210dd806fdb76cfb2be664b3b4464b,0,Pakalert,2016-11-09T17:05:00.000+02:00,Easy Street Recent Used Vinyl Arrivals!,english,2016-11-11T07:43:44.032+02:00,pakalertpress.com,US,,Easy Street Recent Used Vinyl Arrivals!,0,http://www.pakalertpress.com/wp-content/uploads/2016/11/1478838734_maxresdefault.jpg,0,1,0,0,0,bs
cc4eed1b4f38c5befb9e3e21be2055e6781e9205,0,PatriotRising,2016-11-01T04:29:09.349+02:00,Watchdog Alleges Virginia Prepping for Mass Fraud ,english,2016-11-01T04:29:09.349+02:00,patriotrising.com,US,,Watchdog Alleges Virginia Prepping for Mass Fraud ,0,,0,1,0,0,0,bs
a784ec6ddcb0288f5ec31dcc774d04bf267fd90e,0,PatriotRising,2016-11-01T04:29:18.014+02:00,"Carville Melts Down: Asserts FBI, GOP and KGB in Cahoots",english,2016-11-01T04:29:18.014+02:00,patriotrising.com,US,,"Carville Melts Down: Asserts FBI, GOP and KGB in Cahoots",0,http://cdn.lifezette.com/wp-content/uploads/2016/10/Popular-360x236_000000-657.jpg,0,1,0,0,0,bs
222c6671940611c4f15d5a10510737dc041fceb6,0,PatriotRising,2016-11-01T04:29:21.250+02:00,Immigration Officer: Border Deluge of Illegal Aliens  Is The Worst We ve Ever Seen ,english,2016-11-01T04:29:21.250+02:00,patriotrising.com,US,,Immigration Officer: Border Deluge of Illegal Aliens  Is The Worst We ve Ever Seen ,0,http://patriotrising.com/wp-content/uploads/2016/10/GettyImages-590223774-640x480-300x225.jpg,0,1,0,0,0,bs
ef9ff3d9ee6e83766eac9aec6feb7e7dfc3fe401,0,PatriotRising,2016-11-01T04:29:23.672+02:00,The Devaluation of Higher Education,english,2016-11-01T04:29:23.672+02:00,patriotrising.com,US,,The Devaluation of Higher Education,0,,0,1,0,0,0,bs
de098bd3480a0a1472043440beee1aaf91405968,0,PatriotRising,2016-11-01T04:29:39.250+02:00,Heh : Hillary Literally Became the Definition of  Pathological Lying  on Google Yesterday,english,2016-11-01T04:29:39.250+02:00,patriotrising.com,US,,Heh : Hillary Literally Became the Definition of  Pathological Lying  on Google Yesterday,0,http://cdn.theantimedia.org/wp-content/uploads/2016/10/hillary-lying-2-2.png,0,1,0,0,0,bs
f650e4395eaf169caf7510f924ee1a0b56201274,0,PatriotRising,2016-11-01T04:29:40.965+02:00,Leaked Images Show Illegals Casually Strolling Across Open Border,english,2016-11-01T04:29:40.965+02:00,patriotrising.com,US,,Leaked Images Show Illegals Casually Strolling Across Open Border,0,http://patriotrising.com/wp-content/uploads/2016/10/Night-Time-Truck-2-640x480-300x225.jpg,0,1,0,0,0,bs
ad671e9e11aea39b4ad8206198db2da0f9067965,0,PatriotRising,2016-11-01T04:03:00.000+02:00,Trump: I d Get  Electric Chair  for Cheating on Debates Like Hillary,english,2016-11-01T04:29:42.847+02:00,patriotrising.com,US,,Trump: I d Get  Electric Chair  for Cheating on Debates Like Hillary,0,,0,1,0,0,0,bs
1058a7e332388127faf716d3bf4fa8f5e3735515,0,PatriotRising,2016-11-01T03:29:00.000+02:00,AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation,english,2016-11-01T04:29:43.893+02:00,patriotrising.com,US,,AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation,0,http://i1.wp.com/ijr.com/wp-content/uploads/2016/10/Screen-Shot-2016-10-29-at-3.46.51-PM.png,0,1,0,0,0,bs
77fa50cfdf0521b996ff7062713ba7c37e0d83e5,0,PatriotRising,2016-11-01T03:10:00.000+02:00,The devil you know will drag us through hell,english,2016-11-01T04:30:11.757+02:00,patriotrising.com,US,,The devil you know will drag us through hell,0,,0,1,0,0,0,bs
b0a6bdd9b0573408e1d701941b073dc666246b4d,0,PatriotRising,2016-11-03T20:37:27.654+02:00,The Fix Is In: NBC Affiliate Accidentally Posts Election Results A Week Early: Hillary Wins Presidency 42% to Trump s 40%,english,2016-11-03T20:37:27.654+02:00,patriotrising.com,US,,The Fix Is In: NBC Affiliate Accidentally Posts Election Results A Week Early: Hillary Wins Presidency 42% to Trump s 40%,0,http://i1.wp.com/shtfplan.com/wp-content/uploads/2016/11/trumpvsclinton.jpg?resize=500%2C333,0,1,0,0,0,bs
